year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2020-08,264,35,150,-80.93106986954808,137,19,62,-30.477248527109623,-0.3065570828391973,-0.22246166808109213,0.08409541475810517,0.5210238536895263,0.5304343618668437
2020-09,454,51,244,-143.5221101604402,79,9,49,-27.483508229255676,-0.3161279959481062,-0.3478925092310845,-0.0317645132829783,0.49205887167925544,0.47969525455863493
2020-10,417,40,240,-139.40214036777616,175,15,104,-64.70403185114264,-0.3342976987236838,-0.3697373248636723,-0.03543962613998847,0.49114009346500287,0.492761219595752
2020-11,517,63,289,-169.90014651417732,126,13,72,-42.43112996220589,-0.3286269758494726,-0.33675499970004674,-0.008128023850574151,0.4979679940373565,0.49222084062509597
2020-12,557,48,333,-202.8563732430339,229,28,128,-73.90115391463041,-0.3641945659659495,-0.32271246250930313,0.04148210345664638,0.5103705258641615,0.5187471090448676
2021-01,493,55,279,-169.85831766948104,130,9,75,-47.151138085871935,-0.3445401981125376,-0.3627010621990149,-0.01816086408647727,0.4954597839783807,0.48666718676860665
2021-02,375,39,210,-118.92169307544827,256,17,164,-100.12151462957263,-0.3171245148678621,-0.3910996665217681,-0.073975151653906,0.4815062120865235,0.4704453125
2021-03,499,50,299,-181.96381395310163,219,17,129,-80.77262806892395,-0.36465694178978286,-0.3688247857028491,-0.004167843913066238,0.4989580390217334,0.49689561771945717
2021-04,373,47,216,-126.76719237491488,230,28,133,-78.42517217248678,-0.33985842459762705,-0.3409790094455947,-0.001120584847967676,0.4997198537880081,0.4991403426972841
2021-05,290,34,181,-108.30831888318062,165,18,106,-64.60381560772657,-0.3734769616661401,-0.39153827641046407,-0.018061314744323986,0.495484671313919,0.4933908045977011
2021-06,277,24,159,-97.02538746595383,249,23,147,-87.82262374460697,-0.3502721569168008,-0.3527013001791445,-0.0024291432623436693,0.4993927141844141,0.49734316326678557
2021-07,444,31,262,-149.54428870603442,239,23,133,-74.04413683712482,-0.33681146104962706,-0.30980810392102437,0.02700335712860269,0.5067508392821507,0.5150048060612914
2021-08,491,55,294,-171.44815776869655,161,30,83,-46.78826093673706,-0.3491815840502985,-0.2906103163772488,0.058571267673049654,0.5146428169182624,0.5393922910526117
2021-09,505,76,302,-170.37982213497162,348,35,215,-128.4830273129046,-0.3373857864058844,-0.3692041014738638,-0.031818315067979386,0.49204542123300515,0.4825708432912257
2021-10,695,77,403,-229.94919564947486,310,29,176,-107.79505357891321,-0.3308621520136329,-0.3477259792868168,-0.016863827273183918,0.495784043181704,0.4987177999535855
2021-11,738,81,427,-253.9317071326077,427,35,262,-161.22458958998322,-0.34408090397372315,-0.37757515126459773,-0.03349424729087458,0.49162643817728136,0.4843046908220838
2021-12,1074,105,648,-390.6401330791414,485,47,300,-182.55429727211595,-0.36372451869566236,-0.37640061293219784,-0.012676094236535485,0.49683097644086616,0.49598427691067215
2022-01,744,83,446,-261.3190646022558,597,61,354,-197.8826780691743,-0.35123530188475244,-0.3314617723101747,0.01977352957457773,0.5049433823936444,0.4992789890311774
2022-02,708,62,409,-241.77634753286839,1112,126,667,-384.9317428134382,-0.3414920162893621,-0.3461616392207178,-0.004669622931355699,0.4988325942671611,0.500900550745844
2022-03,4252,661,2466,-1316.7266754955053,3949,548,2307,-1268.3843272961676,-0.3096723131456974,-0.3211912705232129,-0.011518957377515515,0.4971202606556211,0.49476922304538085
2022-04,3525,529,2015,-1106.9574281610548,2111,307,1208,-663.4535514488816,-0.3140304760740581,-0.3142840130027862,-0.0002535369287280931,0.499936615767818,0.49868708655438754
2022-05,2378,373,1312,-705.9036064743996,899,98,534,-317.1459346488118,-0.2968476057503783,-0.3527763455492901,-0.05592873979891183,0.48601781505027203,0.47747158088933506
2022-06,2877,376,1646,-928.5590885579586,1079,113,624,-368.6674546971917,-0.32275255076745174,-0.3416751202012898,-0.018922569433838077,0.49526935764154045,0.4919613482404794
2022-07,2767,375,1574,-859.3597922027111,841,105,453,-261.9642056003213,-0.3105745544642975,-0.31149132651643435,-0.0009167720521368605,0.4997708069869658,0.5048820457859252
2022-08,1930,282,1042,-557.468941245228,585,73,381,-231.10349141433835,-0.2888440110078902,-0.39504870327237324,-0.10620469226448304,0.47344882693387924,0.46682166423099064
2022-09,2691,362,1466,-799.3843127191067,838,107,482,-280.632366001606,-0.29705845883281556,-0.3348834916486945,-0.037825032815878956,0.4905437417960303,0.49069059421088057
2022-10,2920,411,1615,-879.5175144597888,546,56,306,-179.87489736825228,-0.3012046282396537,-0.329441203971158,-0.028236575731504288,0.4929408560671239,0.48861332731195745
2022-11,2789,325,1671,-964.1499083377421,841,112,490,-276.7504029907286,-0.34569734970876376,-0.3290730118795822,0.016624337829181546,0.5041560844572954,0.5082863329651182
2022-12,4214,578,2381,-1310.9810688197613,922,103,566,-329.8033409640193,-0.31110134523487454,-0.3577042743644461,-0.046602929129571535,0.4883492677176071,0.481422579625605
2023-01,2800,386,1552,-825.7008404955268,1171,198,640,-333.0367125943303,-0.294893157319831,-0.28440368283034184,0.01048947448948917,0.5026223686223723,0.5097433512260583
2023-02,1964,281,1147,-621.7679196149111,1135,151,671,-375.40032658725977,-0.31658244379577954,-0.33074918642049317,-0.014166742624713624,0.4964583143438216,0.49569677095202636
2023-03,2141,360,1217,-640.0263134464622,1282,229,669,-328.38263300433755,-0.29893802589746016,-0.25614869969137094,0.04278932620608922,0.5106973315515223,0.5142666285820046
2023-04,3578,590,1959,-1010.2657980173826,1323,211,763,-412.2151798270643,-0.2823548904464457,-0.3115760996425278,-0.02922120919608212,0.49269469770097946,0.4913456066234953
2023-05,1952,343,1062,-553.2966972850263,1166,195,672,-358.85517321154475,-0.28345117688782084,-0.3077660147611876,-0.024314837873366746,0.49392129053165834,0.4898123137108793
2023-06,2681,453,1452,-741.6020842082798,1129,171,641,-346.8836565092206,-0.2766139814279298,-0.3072485885821263,-0.03063460715419647,0.49234134821145087,0.48908113685221827
2023-07,3928,568,2191,-1173.605064895004,1673,202,944,-536.7375935278833,-0.29877929350687477,-0.32082342709377365,-0.022044133586898884,0.4944889666032753,0.4924181820893233
2023-08,6941,1144,3825,-2006.9258772209287,2169,295,1241,-699.4465024769306,-0.2891407401269167,-0.3224741827924991,-0.03333344266558241,0.4916666393336044,0.48752747337783275
2023-09,5673,1035,3029,-1534.2175730355084,1720,326,906,-468.3153775110841,-0.2704420188675319,-0.2722763822738861,-0.0018343634063542336,0.49954140914841144,0.5035700523491529
2023-10,7409,1310,3989,-2030.213903259486,1620,263,901,-464.615193746984,-0.2740199626480613,-0.2867995023129531,-0.012779539664891815,0.49680511508377706,0.49194002456138597
2023-11,7183,1133,4025,-2181.9416173137724,1969,278,1158,-653.2109137028456,-0.3037646689842367,-0.331747543780013,-0.02798287479577627,0.49300428130105595,0.4889224791309711
2023-12,11765,1886,6529,-3500.309465005994,2297,348,1346,-753.3401262611151,-0.29751886655384563,-0.3279669683330932,-0.03044810177924756,0.4923879745551881,0.49004134441697733
2024-01,10212,1425,5458,-2980.560466170311,1302,196,709,-388.1014051698148,-0.29186843577852634,-0.2980809563516243,-0.006212520573097957,0.4984468698567255,0.5002295799105055
2024-02,5285,816,2919,-1585.235579740256,1172,145,669,-377.57797845825553,-0.29994996778434363,-0.32216551062991083,-0.022215542845567204,0.4944461142886082,0.4877049153861305
2024-03,1931,231,1092,-620.0789788067341,885,96,515,-299.37722319737077,-0.32111806256174735,-0.3382793482456167,-0.01716128568386932,0.4957096785790327,0.4931091586280344
2024-04,2903,342,1624,-933.3894467689097,1018,118,596,-355.5148783661425,-0.3215258170061694,-0.3492287606740103,-0.02770294366784093,0.4930742640830398,0.49301599794806134
2024-05,2805,325,1554,-883.6643786840141,695,104,372,-201.46276272460818,-0.31503186405847206,-0.2898744787404434,0.025157385318028636,0.5062893463295072,0.5131336641916413
2024-06,3388,409,1901,-1095.6706775575876,1168,161,619,-326.71192521601915,-0.32339748452112976,-0.2797191140548109,0.04367837046631884,0.5109195926165797,0.5120636290857337
2024-07,5113,657,2876,-1648.340678036213,1646,231,935,-526.2809343375266,-0.32238229572388283,-0.31973325293895904,0.002649042784923783,0.500662260696231,0.5015720654876581
2024-08,5437,570,3230,-1933.6692767217755,977,122,549,-314.4261432662606,-0.3556500416997932,-0.32182819167478055,0.033821850025012645,0.5084554625062532,0.5130470473266968
2024-09,5557,632,3187,-1874.400224480778,1160,150,634,-355.5659880042076,-0.3373043412778078,-0.3065224034519031,0.03078193782590466,0.5076954844564762,0.5106347694427035
2024-10,7918,916,4515,-2655.979890856892,1982,222,1174,-684.2578911446035,-0.3354357023057454,-0.345236070204139,-0.009800367898393614,0.4975499080254016,0.49355276676754084
2024-11,9280,1424,4998,-2712.5657389871776,2141,326,1108,-580.38591260463,-0.2923023425632735,-0.27108169668595516,0.02122064587731831,0.5053051614693296,0.5049698567781733
2024-12,12950,1893,7381,-4032.3879944346845,2940,415,1712,-931.6348684877157,-0.31138131231155863,-0.316882608329155,-0.005501296017596358,0.4986246759956009,0.49565683029968743
