date,date,year_month,year,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-06-22,2014-06-22,2014-06,2014,1,0,1,-0.41937983,1,0,0,-0.2161949,-0.41937983,-0.2161949,0.20318493,0.5507962325,0.75
2014-06-23,2014-06-23,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-24,2014-06-24,2014-06,2014,0,0,0,0.0,1,0,1,-0.48274526,,-0.48274526,,,
2014-06-25,2014-06-25,2014-06,2014,19,2,10,-6.615278939999999,1,0,0,-0.19935408,-0.34817257578947364,-0.19935408,0.14881849578947365,0.5372046239473685,0.6052631578947368
2014-06-26,2014-06-26,2014-06,2014,6,1,4,-2.0798408930999996,3,0,2,-0.6880721431000001,-0.34664014884999994,-0.22935738103333336,0.11728276781666658,0.5293206919541666,0.45833333333333337
2014-06-27,2014-06-27,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-28,2014-06-28,2014-06,2014,4,0,4,-2.86019778,0,0,0,0.0,-0.715049445,,,,
2014-06-29,2014-06-29,2014-06,2014,1,0,1,-0.5819924,0,0,0,0.0,-0.5819924,,,,
2014-06-30,2014-06-30,2014-06,2014,0,0,0,0.0,6,1,3,-2.2804539,,-0.38007565,,,
2014-07-01,2014-07-01,2014-07,2014,2,0,2,-1.59049767,2,1,0,0.13909796000000002,-0.795248835,0.06954898000000001,0.864797815,0.71619945375,0.875
2014-07-02,2014-07-02,2014-07,2014,7,0,4,-2.8112983270000003,3,0,1,-0.8748733399999999,-0.40161404671428574,-0.29162444666666665,0.1099896000476191,0.5274974000119048,0.5595238095238095
2014-07-03,2014-07-03,2014-07,2014,0,0,0,0.0,4,0,3,-1.93713465,,-0.4842836625,,,
2014-07-04,2014-07-04,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-05,2014-07-05,2014-07,2014,1,0,0,-0.06119579,0,0,0,0.0,-0.06119579,,,,
2014-07-06,2014-07-06,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-07,2014-07-07,2014-07,2014,9,0,8,-4.345152313999999,0,0,0,0.0,-0.48279470155555543,,,,
2014-07-08,2014-07-08,2014-07,2014,6,2,2,-0.68898562,10,0,6,-3.772968085,-0.11483093666666666,-0.3772968085,-0.26246587183333336,0.4343835320416667,0.35
2014-07-09,2014-07-09,2014-07,2014,0,0,0,0.0,3,0,3,-2.1838124,,-0.7279374666666666,,,
2014-07-10,2014-07-10,2014-07,2014,4,2,1,-0.47902189000000006,0,0,0,0.0,-0.11975547250000002,,,,
2014-07-11,2014-07-11,2014-07,2014,13,2,8,-2.1650277820000006,0,0,0,0.0,-0.16654059861538467,,,,
2014-07-12,2014-07-12,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-13,2014-07-13,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-14,2014-07-14,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
